Compagnie,Numéro de vol,Lieu de départ IATA,Lieu d'arrivée IATA,Aircraft Code IATA,Opérationnel,Date départ UTC,Date départ LT,Date arrivée UTC,Date arrivée LT,Heure départ (en min UTC),Heure départ (en min LT),Heure arrivée (en min UTC),Heure arrivée (en min LT)
OS,7507,CPH,GOT,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,1260,1380,1305,1425
OS,7508,GOT,CPH,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,260,380,305,425
OS,7511,ARN,HEL,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,1195,1315,1255,1435
OS,7514,AAL,CPH,CR9,False,19JUN23,19JUN23,19JUN23,19JUN23,725,845,765,885
OS,7516,AAR,CPH,CR9,False,19JUN23,19JUN23,19JUN23,19JUN23,835,955,870,990
OS,7522,HEL,CPH,73H,False,19JUN23,19JUN23,19JUN23,19JUN23,835,1015,935,1055
OS,7523,CPH,HEL,73H,False,19JUN23,19JUN23,19JUN23,19JUN23,1160,1280,1255,1435
OS,7526,HEL,CPH,73H,False,19JUN23,19JUN23,19JUN23,19JUN23,240,420,340,460
OS,7534,BGO,CPH,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,240,360,320,440
OS,7539,ARN,LLA,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,1175,1295,1250,1370
OS,7541,ARN,LLA,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,780,900,855,975
OS,7543,ARN,UME,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,950,1070,1010,1130
OS,7545,ARN,UME,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,1175,1295,1235,1355
OS,7546,LLA,ARN,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,600,720,680,800
OS,7548,LLA,ARN,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,300,420,385,505
OS,7550,UME,ARN,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,835,955,900,1020
OS,7552,HEL,ARN,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,250,430,310,430
OS,7557,ARN,HEL,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,605,725,665,845
OS,7558,HEL,ARN,CR9,False,19JUN23,19JUN23,19JUN23,19JUN23,860,1040,925,1045
OS,7559,ARN,HEL,CR9,False,19JUN23,19JUN23,19JUN23,19JUN23,960,1080,1020,1200
OS,7568,KRS,CPH,CR9,False,19JUN23,19JUN23,19JUN23,19JUN23,830,950,905,1025
OS,7570,GOT,CPH,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,805,925,850,970
OS,7574,KRS,CPH,AT7,False,19JUN23,19JUN23,19JUN23,19JUN23,240,360,315,435
OS,7575,ARN,SFT,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,950,1070,1020,1140
OS,7581,CPH,BGO,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,1140,1260,1220,1340
OS,7585,CPH,AAL,CR9,False,19JUN23,19JUN23,19JUN23,19JUN23,1160,1280,1205,1325
OS,7587,ARN,SFT,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,1160,1280,1230,1350
OS,7588,AAL,CPH,CR9,False,19JUN23,19JUN23,19JUN23,19JUN23,375,495,420,540
OS,7592,AAL,CPH,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,945,1065,990,1110
OS,7595,ARN,LLA,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,570,690,645,765
OS,7596,SFT,ARN,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,265,385,335,455
OS,7598,SFT,ARN,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,470,590,540,660
OS,7600,AAR,CPH,CR9,False,19JUN23,19JUN23,19JUN23,19JUN23,270,390,305,425
OS,7601,CPH,AAR,CR9,False,19JUN23,19JUN23,19JUN23,19JUN23,1265,1385,1300,1420
OS,7603,OSL,TRD,320,False,19JUN23,19JUN23,19JUN23,19JUN23,860,980,915,1035
OS,7613,OSL,BGO,319,False,19JUN23,19JUN23,19JUN23,19JUN23,815,935,865,985
OS,7615,CPH,KRS,AT7,False,19JUN23,19JUN23,19JUN23,19JUN23,1150,1270,1230,1350
OS,7616,BGO,OSL,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,620,740,670,790
OS,7621,CPH,BGO,E95,False,19JUN23,19JUN23,19JUN23,19JUN23,640,760,720,840
OS,7623,OSL,AES,320,False,19JUN23,19JUN23,19JUN23,19JUN23,900,1020,955,1075
OS,7624,BGO,CPH,E95,False,19JUN23,19JUN23,19JUN23,19JUN23,755,875,835,955
OS,7625,CPH,SVG,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,1135,1255,1205,1325
OS,7626,SFT,ARN,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,830,950,900,1020
OS,7627,CPH,SVG,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,600,720,670,790
OS,7629,CPH,AAL,320,False,19JUN23,19JUN23,19JUN23,19JUN23,930,1050,975,1095
OS,7634,TOS,OSL,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,500,620,610,730
OS,7637,OSL,SVG,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,820,940,870,990
OS,7640,SVG,CPH,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,240,360,310,430
OS,7642,SVG,CPH,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,830,950,900,1020
OS,7645,OSL,HAU,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,890,1010,945,1065
OS,7646,SVG,OSL,73W,False,19JUN23,19JUN23,19JUN23,19JUN23,620,740,670,790
OS,7649,OSL,TOS,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,865,985,975,1095
OS,7655,CPH,TRD,CR9,False,19JUN23,19JUN23,19JUN23,19JUN23,1110,1230,1205,1325
OS,7657,CPH,TRD,CR9,False,19JUN23,19JUN23,19JUN23,19JUN23,645,765,740,860
OS,7662,TRD,OSL,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,625,745,680,800
OS,7664,LLA,ARN,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,885,1005,965,1085
OS,7668,TRD,CPH,320,False,19JUN23,19JUN23,19JUN23,19JUN23,240,360,335,455
OS,7674,UME,ARN,32N,False,19JUN23,19JUN23,19JUN23,19JUN23,250,370,315,435
OS,7701,ORD,LAS,738,False,19JUN23,19JUN23,19JUN23,19JUN23,1241,941,38,1058
OS,7702,EWR,ARN,752,False,19JUN23,19JUN23,19JUN23,19JUN23,1275,1035,320,440
OS,7703,ORD,SEA,738,False,19JUN23,19JUN23,19JUN23,19JUN23,1267,967,111,1131
OS,7704,SEA,ORD,738,False,19JUN23,19JUN23,19JUN23,19JUN23,825,405,1064,764
OS,7705,ORD,LAX,753,False,19JUN23,19JUN23,19JUN23,19JUN23,1257,957,84,1104
OS,7706,LAX,ORD,753,False,19JUN23,19JUN23,19JUN23,19JUN23,925,505,1179,879
OS,7707,ORD,SLC,7M9,False,19JUN23,18JUN23,19JUN23,18JUN23,50,1190,261,1341
OS,7708,DFW,ORD,319,False,19JUN23,19JUN23,19JUN23,19JUN23,939,639,1091,791
OS,7709,ORD,SAN,320,False,19JUN23,19JUN23,19JUN23,19JUN23,1319,1019,136,1156
OS,7710,SAN,ORD,739,False,19JUN23,19JUN23,19JUN23,19JUN23,795,375,1050,750
OS,7711,ORD,PHX,320,False,19JUN23,19JUN23,19JUN23,19JUN23,1265,965,56,1076
OS,7712,MIA,ORD,320,False,19JUN23,19JUN23,19JUN23,19JUN23,991,751,1195,895
OS,7713,ORD,IAH,739,False,19JUN23,19JUN23,19JUN23,19JUN23,1381,1081,110,1250
OS,7714,CLE,ORD,73G,False,19JUN23,19JUN23,19JUN23,19JUN23,1105,865,1195,895
OS,7715,ORD,CLT,7M9,False,19JUN23,19JUN23,19JUN23,19JUN23,1399,1099,78,1278
OS,7716,CLT,ORD,738,False,19JUN23,19JUN23,19JUN23,19JUN23,885,645,1012,712
OS,7717,ORD,SFO,753,False,19JUN23,19JUN23,19JUN23,19JUN23,1258,958,96,1116
OS,7718,SFO,ORD,753,False,19JUN23,19JUN23,19JUN23,19JUN23,925,505,1182,882
OS,7719,ORD,DFW,319,False,19JUN23,19JUN23,19JUN23,19JUN23,1248,948,1403,1103
OS,7720,DFW,ORD,738,False,19JUN23,19JUN23,19JUN23,19JUN23,720,420,872,572
OS,7721,ORD,DTW,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1370,1070,17,1217
OS,7722,DTW,ORD,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1071,831,1156,856
OS,7723,ORD,ATL,319,False,19JUN23,19JUN23,19JUN23,19JUN23,1408,1108,93,1293
OS,7724,ATL,ORD,73G,False,19JUN23,19JUN23,19JUN23,19JUN23,899,659,1025,725
OS,7725,VCE,EWR,777,False,19JUN23,19JUN23,19JUN23,19JUN23,545,665,1100,860
OS,7726,MCO,ORD,7M9,False,19JUN23,19JUN23,19JUN23,19JUN23,965,725,1147,847
OS,7727,ORD,MEM,E70,False,19JUN23,18JUN23,19JUN23,18JUN23,53,1193,166,1306
OS,7728,TPA,ORD,738,False,19JUN23,19JUN23,19JUN23,19JUN23,827,587,1004,704
OS,7729,ORD,IAH,739,False,19JUN23,19JUN23,19JUN23,19JUN23,1253,953,1424,1124
OS,7730,IAH,ORD,739,False,19JUN23,19JUN23,19JUN23,19JUN23,1015,715,1184,884
OS,7731,AMS,IAH,777,False,19JUN23,19JUN23,19JUN23,19JUN23,555,675,1180,880
OS,7732,DEN,ORD,752,False,19JUN23,19JUN23,19JUN23,19JUN23,1041,681,1195,895
OS,7733,ORD,DEN,753,False,19JUN23,19JUN23,19JUN23,19JUN23,1262,962,1430,1070
OS,7734,DEN,ORD,753,False,19JUN23,19JUN23,19JUN23,19JUN23,946,586,1098,798
OS,7735,ORD,STL,CR5,False,19JUN23,19JUN23,19JUN23,19JUN23,1245,945,1322,1022
OS,7736,STL,ORD,CR5,False,19JUN23,19JUN23,19JUN23,19JUN23,1095,795,1179,879
OS,7737,EWR,BOS,320,False,19JUN23,19JUN23,19JUN23,19JUN23,1259,1019,1343,1103
OS,7738,BOS,EWR,73G,False,19JUN23,19JUN23,19JUN23,19JUN23,1023,783,1111,871
OS,7739,EWR,PWM,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1199,959,1286,1046
OS,7740,PWM,EWR,E70,False,19JUN23,19JUN23,19JUN23,19JUN23,948,708,1043,803
OS,7741,EWR,MSY,7M8,False,19JUN23,18JUN23,19JUN23,18JUN23,30,1230,227,1367
OS,7742,MSY,EWR,7M9,False,19JUN23,19JUN23,19JUN23,19JUN23,942,642,1130,890
OS,7743,AMS,ORD,787,False,19JUN23,19JUN23,19JUN23,19JUN23,540,660,1070,770
OS,7744,LAS,ORD,739,False,19JUN23,19JUN23,19JUN23,19JUN23,840,420,1067,767
OS,7745,EWR,IAH,763,False,19JUN23,19JUN23,19JUN23,19JUN23,1175,935,1409,1109
OS,7746,IAH,EWR,763,False,19JUN23,19JUN23,19JUN23,19JUN23,885,585,1107,867
OS,7747,SAN,LAX,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1035,615,1102,682
OS,7748,EWR,AMS,777,False,19JUN23,19JUN23,19JUN23,19JUN23,1320,1080,315,435
OS,7749,EWR,STL,CR5,False,19JUN23,19JUN23,19JUN23,19JUN23,1259,1019,1422,1122
OS,7750,STL,EWR,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1040,740,1200,960
OS,7751,AMS,IAD,764,False,19JUN23,19JUN23,19JUN23,19JUN23,600,720,1120,880
OS,7752,IAD,AMS,764,False,19JUN23,19JUN23,19JUN23,19JUN23,1300,1060,335,455
OS,7753,EWR,BUF,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1255,1015,1344,1104
OS,7754,BUF,EWR,73G,False,19JUN23,19JUN23,19JUN23,19JUN23,830,590,916,676
OS,7755,BRU,EWR,77W,False,19JUN23,19JUN23,19JUN23,19JUN23,495,615,980,740
OS,7756,ORD,BRU,787,False,19JUN23,19JUN23,19JUN23,19JUN23,1380,1080,420,540
OS,7757,EWR,RDU,738,False,19JUN23,19JUN23,19JUN23,19JUN23,1289,1049,1392,1152
OS,7758,RDU,EWR,73G,False,19JUN23,19JUN23,19JUN23,19JUN23,1078,838,1181,941
OS,7759,CDG,ORD,787,False,19JUN23,19JUN23,19JUN23,19JUN23,555,675,1095,795
OS,7760,IAD,CDG,777,False,19JUN23,19JUN23,19JUN23,19JUN23,1280,1040,295,415
OS,7761,EWR,IND,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1259,1019,1398,1158
OS,7762,IND,EWR,73G,False,19JUN23,19JUN23,19JUN23,19JUN23,908,668,1032,792
OS,7763,GVA,IAD,763,False,19JUN23,19JUN23,19JUN23,19JUN23,580,700,1130,890
OS,7764,IAD,GVA,763,False,19JUN23,19JUN23,19JUN23,19JUN23,1285,1045,340,460
OS,7765,EWR,CLE,73G,False,19JUN23,19JUN23,19JUN23,19JUN23,1169,929,1271,1031
OS,7766,CLE,EWR,73G,False,19JUN23,19JUN23,19JUN23,19JUN23,1078,838,1169,929
OS,7767,BRU,IAD,77W,False,19JUN23,19JUN23,19JUN23,19JUN23,600,720,1105,865
OS,7768,EWR,MXP,777,False,19JUN23,19JUN23,19JUN23,19JUN23,1400,1160,430,550
OS,7769,EWR,PIT,E70,False,19JUN23,19JUN23,19JUN23,19JUN23,1200,960,1293,1053
OS,7770,PIT,EWR,E70,False,19JUN23,19JUN23,19JUN23,19JUN23,984,744,1080,840
OS,7771,ZRH,EWR,763,False,19JUN23,19JUN23,19JUN23,19JUN23,490,610,1030,790
OS,7772,EWR,ZRH,763,False,19JUN23,19JUN23,19JUN23,19JUN23,1345,1105,375,495
OS,7773,EWR,ATL,7M9,False,19JUN23,19JUN23,19JUN23,19JUN23,1197,957,1344,1104
OS,7774,ATL,EWR,320,False,19JUN23,19JUN23,19JUN23,19JUN23,971,731,1110,870
OS,7775,BRU,ORD,787,False,19JUN23,19JUN23,19JUN23,19JUN23,555,675,1085,785
OS,7776,IAD,BRU,77W,False,19JUN23,19JUN23,19JUN23,19JUN23,1300,1060,315,435
OS,7777,CDG,IAD,777,False,19JUN23,19JUN23,19JUN23,19JUN23,625,745,1125,885
OS,7778,EWR,BRU,77W,False,19JUN23,19JUN23,19JUN23,19JUN23,1355,1115,345,465
OS,7779,EWR,MIA,320,False,19JUN23,19JUN23,19JUN23,19JUN23,1410,1170,163,1363
OS,7780,MIA,EWR,320,False,19JUN23,19JUN23,19JUN23,19JUN23,924,684,1112,872
OS,7782,EWR,CDG,777,False,19JUN23,19JUN23,19JUN23,19JUN23,1355,1115,345,465
OS,7783,CDG,EWR,777,False,19JUN23,19JUN23,19JUN23,19JUN23,465,585,950,710
OS,7784,EWR,GVA,763,False,19JUN23,19JUN23,19JUN23,19JUN23,1295,1055,330,450
OS,7785,ZRH,ORD,763,False,19JUN23,19JUN23,19JUN23,19JUN23,470,590,1065,765
OS,7786,ORD,ZRH,763,False,19JUN23,19JUN23,19JUN23,19JUN23,1250,950,345,465
OS,7787,MXP,EWR,777,False,19JUN23,19JUN23,19JUN23,19JUN23,565,685,1095,855
OS,7788,EWR,VCE,777,False,19JUN23,19JUN23,19JUN23,19JUN23,1375,1135,425,545
OS,7789,MUC,DEN,787,False,19JUN23,19JUN23,19JUN23,19JUN23,845,965,35,1115
OS,7790,DEN,MUC,787,False,19JUN23,18JUN23,19JUN23,18JUN23,140,1220,725,845
OS,7791,LHR,EWR,777,False,19JUN23,19JUN23,19JUN23,19JUN23,405,465,860,620
OS,7792,EWR,LHR,763,False,19JUN23,18JUN23,19JUN23,18JUN23,60,1260,500,560
OS,7793,LHR,EWR,763,False,19JUN23,19JUN23,19JUN23,19JUN23,540,600,1025,785
OS,7795,LHR,EWR,763,False,19JUN23,19JUN23,19JUN23,19JUN23,660,720,1150,910
OS,7796,EWR,LHR,763,False,19JUN23,18JUN23,19JUN23,18JUN23,120,1320,550,610
OS,7798,EWR,LHR,777,False,19JUN23,19JUN23,19JUN23,19JUN23,765,525,1180,1240
OS,7799,LHR,EWR,763,False,19JUN23,19JUN23,19JUN23,19JUN23,1020,1080,70,1270
OS,7800,EWR,LHR,763,False,19JUN23,19JUN23,19JUN23,19JUN23,1320,1080,320,380
OS,7801,ZRH,IAD,763,False,19JUN23,19JUN23,19JUN23,19JUN23,595,715,1155,915
OS,7802,IAD,ZRH,763,False,19JUN23,19JUN23,19JUN23,19JUN23,1310,1070,365,485
OS,7803,LHR,IAD,763,False,19JUN23,19JUN23,19JUN23,19JUN23,420,480,915,675
OS,7804,IAD,LHR,763,False,19JUN23,19JUN23,19JUN23,19JUN23,745,505,1195,1255
OS,7805,LHR,IAD,777,False,19JUN23,19JUN23,19JUN23,19JUN23,675,735,1165,925
OS,7806,IAD,LHR,777,False,19JUN23,19JUN23,19JUN23,19JUN23,1295,1055,295,355
OS,7807,LHR,IAD,763,False,19JUN23,19JUN23,19JUN23,19JUN23,940,1000,5,1205
OS,7808,IAD,LHR,763,False,19JUN23,18JUN23,19JUN23,18JUN23,125,1325,580,640
OS,7809,LHR,IAH,777,False,19JUN23,19JUN23,19JUN23,19JUN23,575,635,1190,890
OS,7810,IAH,LHR,787,False,19JUN23,18JUN23,19JUN23,18JUN23,85,1225,635,695
OS,7811,DUB,EWR,777,False,19JUN23,19JUN23,19JUN23,19JUN23,500,560,930,690
OS,7812,EWR,DUB,777,False,19JUN23,19JUN23,19JUN23,19JUN23,1400,1160,365,425
OS,7813,LHR,IAH,787,False,19JUN23,19JUN23,19JUN23,19JUN23,760,820,1370,1070
OS,7814,IAH,LHR,777,False,19JUN23,19JUN23,19JUN23,19JUN23,1285,985,400,460
OS,7815,IAD,SYR,CR5,False,19JUN23,19JUN23,19JUN23,19JUN23,1276,1036,1368,1128
OS,7816,SYR,IAD,CR5,False,19JUN23,19JUN23,19JUN23,19JUN23,1138,898,1213,973
OS,7817,IAD,SAV,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1298,1058,1418,1178
OS,7818,SAV,IAD,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1080,840,1185,945
OS,7819,IAD,ROC,CR5,False,19JUN23,19JUN23,19JUN23,19JUN23,1296,1056,1387,1147
OS,7820,ROC,IAD,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1125,885,1204,964
OS,7821,IAD,RIC,CR5,False,19JUN23,19JUN23,19JUN23,19JUN23,1300,1060,1369,1129
OS,7822,RIC,IAD,CR5,False,19JUN23,19JUN23,19JUN23,19JUN23,1095,855,1151,911
OS,7823,IAD,RDU,320,False,19JUN23,19JUN23,19JUN23,19JUN23,1278,1038,1354,1114
OS,7824,RDU,IAD,73G,False,19JUN23,19JUN23,19JUN23,19JUN23,1153,913,1225,985
OS,7825,IAD,PIT,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1290,1050,1362,1122
OS,7826,PIT,IAD,E70,False,19JUN23,19JUN23,19JUN23,19JUN23,1132,892,1200,960
OS,7827,IAD,ORF,73G,False,19JUN23,19JUN23,19JUN23,19JUN23,1295,1055,1360,1120
OS,7828,ORF,IAD,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1144,904,1210,970
OS,7830,AMS,EWR,777,False,19JUN23,19JUN23,19JUN23,19JUN23,435,555,920,680
OS,7831,IAD,IND,E70,False,19JUN23,19JUN23,19JUN23,19JUN23,1269,1029,1377,1137
OS,7832,IND,IAD,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1115,875,1214,974
OS,7834,EWR,LHR,763,False,19JUN23,18JUN23,19JUN23,18JUN23,0,1200,440,500
OS,7835,ATH,EWR,787,False,19JUN23,19JUN23,19JUN23,19JUN23,565,745,1205,965
OS,7836,EWR,ATH,787,False,19JUN23,19JUN23,19JUN23,19JUN23,1310,1070,430,610
OS,7837,IAD,DAY,ERJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1303,1063,1407,1167
OS,7838,DAY,IAD,ERJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1131,891,1220,980
OS,7839,EWR,FRA,77W,False,19JUN23,19JUN23,19JUN23,19JUN23,1415,1175,430,550
OS,7840,FRA,EWR,77W,False,19JUN23,19JUN23,19JUN23,19JUN23,550,670,1065,825
OS,7841,IAD,CMH,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1285,1045,1378,1138
OS,7842,CMH,IAD,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1137,897,1219,979
OS,7843,EWR,NCE,763,False,19JUN23,19JUN23,19JUN23,19JUN23,1435,1195,480,600
OS,7844,NCE,EWR,763,False,19JUN23,19JUN23,19JUN23,19JUN23,610,730,1185,945
OS,7845,IAD,CHS,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1265,1025,1382,1142
OS,7846,CHS,IAD,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1124,884,1220,980
OS,7847,LHR,LAX,787,False,19JUN23,19JUN23,19JUN23,19JUN23,915,975,140,1160
OS,7848,LAX,LHR,787,False,19JUN23,18JUN23,19JUN23,18JUN23,15,1035,645,705
OS,7851,LHR,ORD,763,False,19JUN23,19JUN23,19JUN23,19JUN23,725,785,1260,960
OS,7852,ORD,LHR,763,False,19JUN23,19JUN23,19JUN23,19JUN23,1400,1100,450,510
OS,7853,LHR,ORD,763,False,19JUN23,19JUN23,19JUN23,19JUN23,860,920,1395,1095
OS,7854,ORD,LHR,763,False,19JUN23,18JUN23,19JUN23,18JUN23,140,1280,625,685
OS,7855,LHR,SFO,777,False,19JUN23,19JUN23,19JUN23,19JUN23,680,740,1340,920
OS,7856,SFO,LHR,777,False,19JUN23,19JUN23,19JUN23,19JUN23,1170,750,355,415
OS,7857,LHR,SFO,777,False,19JUN23,19JUN23,19JUN23,19JUN23,565,625,1225,805
OS,7858,SFO,LHR,787,False,19JUN23,18JUN23,19JUN23,18JUN23,170,1190,790,850
OS,7860,IAH,AMS,777,False,19JUN23,19JUN23,19JUN23,19JUN23,1310,1010,440,560
OS,7861,IAD,PHX,739,False,19JUN23,19JUN23,19JUN23,19JUN23,1295,1055,145,1165
OS,7863,IAD,LAS,738,False,19JUN23,19JUN23,19JUN23,19JUN23,1430,1190,290,1310
OS,7865,KEF,ORD,752,False,19JUN23,19JUN23,19JUN23,19JUN23,720,720,1125,825
OS,7866,ORD,KEF,752,False,19JUN23,18JUN23,19JUN23,18JUN23,135,1275,510,510
OS,7867,IAD,LAX,739,False,19JUN23,19JUN23,19JUN23,19JUN23,1267,1027,160,1180
OS,7868,LAX,IAD,787,False,19JUN23,19JUN23,19JUN23,19JUN23,935,515,1225,985
OS,7869,DUB,ORD,752,False,19JUN23,19JUN23,19JUN23,19JUN23,635,695,1140,840
OS,7870,ORD,DUB,752,False,19JUN23,18JUN23,19JUN23,18JUN23,155,1295,610,670
OS,7871,IAD,MCO,7M9,False,19JUN23,19JUN23,19JUN23,19JUN23,1275,1035,1418,1178
OS,7872,MCO,IAD,739,False,19JUN23,19JUN23,19JUN23,19JUN23,1080,840,1218,978
OS,7873,ATH,IAD,787,False,19JUN23,19JUN23,19JUN23,19JUN23,525,705,1185,945
OS,7874,IAD,ATH,787,False,19JUN23,19JUN23,19JUN23,19JUN23,1270,1030,415,595
OS,7875,IAD,MSY,73G,False,19JUN23,19JUN23,19JUN23,19JUN23,1277,1037,1439,1139
OS,7876,MSY,IAD,7M8,False,19JUN23,19JUN23,19JUN23,19JUN23,1050,750,1203,963
OS,7878,PHX,LAX,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1054,634,1145,725
OS,7879,BER,IAD,764,False,19JUN23,19JUN23,19JUN23,19JUN23,550,670,1110,870
OS,7880,IAD,BER,764,False,19JUN23,19JUN23,19JUN23,19JUN23,1305,1065,380,500
OS,7881,BER,EWR,763,False,19JUN23,19JUN23,19JUN23,19JUN23,470,590,1010,770
OS,7882,EWR,BER,763,False,19JUN23,19JUN23,19JUN23,19JUN23,1305,1065,350,470
OS,7883,IAD,SFO,777,False,19JUN23,19JUN23,19JUN23,19JUN23,1313,1073,214,1234
OS,7884,SFO,IAD,777,False,19JUN23,19JUN23,19JUN23,19JUN23,926,506,1224,984
OS,7886,EWR,PDL,7M8,False,19JUN23,18JUN23,19JUN23,18JUN23,175,1375,520,520
OS,7887,IAD,BOS,7M8,False,19JUN23,19JUN23,19JUN23,19JUN23,1265,1025,1365,1125
OS,7888,BOS,IAD,7M9,False,19JUN23,19JUN23,19JUN23,19JUN23,1109,869,1211,971
OS,7891,FCO,EWR,787,False,19JUN23,19JUN23,19JUN23,19JUN23,540,660,1105,865
OS,7892,EWR,FCO,787,False,19JUN23,19JUN23,19JUN23,19JUN23,1290,1050,345,465
OS,7893,PMI,EWR,763,False,19JUN23,19JUN23,19JUN23,19JUN23,550,670,1105,865
OS,7900,SBP,LAX,CR7,False,19JUN23,19JUN23,19JUN23,19JUN23,785,365,859,439
OS,7901,LHR,BOS,763,False,19JUN23,19JUN23,19JUN23,19JUN23,1020,1080,40,1240
OS,7902,BOS,LHR,763,False,19JUN23,18JUN23,19JUN23,18JUN23,180,1380,575,635
OS,7903,IAD,SAN,7M9,False,19JUN23,19JUN23,19JUN23,19JUN23,1306,1066,186,1206
OS,7904,SAN,IAD,7M9,False,19JUN23,19JUN23,19JUN23,19JUN23,900,480,1205,965
OS,7905,LHR,DEN,787,False,19JUN23,19JUN23,19JUN23,19JUN23,830,890,1410,1050
OS,7906,DEN,LHR,787,False,19JUN23,18JUN23,19JUN23,18JUN23,140,1220,680,740
OS,7907,IAD,SEA,739,False,19JUN23,19JUN23,19JUN23,19JUN23,1286,1046,192,1212
OS,7908,SEA,IAD,739,False,19JUN23,19JUN23,19JUN23,19JUN23,923,503,1219,979
OS,7909,LHR,EWR,763,False,19JUN23,19JUN23,19JUN23,19JUN23,720,780,1210,970
OS,7911,LHR,SFO,787,False,19JUN23,19JUN23,19JUN23,19JUN23,790,850,5,1025
OS,7912,SFO,LHR,777,False,19JUN23,19JUN23,19JUN23,19JUN23,1380,960,565,625
OS,7913,MXP,ORD,787,False,19JUN23,19JUN23,19JUN23,19JUN23,790,910,1380,1080
OS,7914,ORD,MXP,787,False,19JUN23,18JUN23,19JUN23,18JUN23,135,1275,670,790
OS,7915,IAD,ORD,752,False,19JUN23,19JUN23,19JUN23,19JUN23,1290,1050,1434,1134
OS,7916,ORD,IAD,738,False,19JUN23,19JUN23,19JUN23,19JUN23,1108,808,1225,985
OS,7917,FCO,EWR,777,False,19JUN23,19JUN23,19JUN23,19JUN23,655,775,1225,985
OS,7918,EWR,FCO,777,False,19JUN23,18JUN23,19JUN23,18JUN23,40,1240,535,655
OS,7919,FCO,IAD,777,False,19JUN23,19JUN23,19JUN23,19JUN23,510,630,1100,860
OS,7920,IAD,FCO,777,False,19JUN23,19JUN23,19JUN23,19JUN23,1295,1055,375,495
OS,7921,NAP,EWR,763,False,19JUN23,19JUN23,19JUN23,19JUN23,475,595,1080,840
OS,7922,EWR,NAP,763,False,19JUN23,19JUN23,19JUN23,19JUN23,1270,1030,355,475
OS,7923,IAD,TPA,738,False,19JUN23,19JUN23,19JUN23,19JUN23,1335,1095,51,1251
OS,7924,TPA,IAD,738,False,19JUN23,19JUN23,19JUN23,19JUN23,1040,800,1179,939
OS,7925,FCO,ORD,787,False,19JUN23,19JUN23,19JUN23,19JUN23,465,585,1085,785
OS,7926,ORD,FCO,787,False,19JUN23,19JUN23,19JUN23,19JUN23,1250,950,355,475
OS,7989,EWR,SFO,777,False,19JUN23,19JUN23,19JUN23,19JUN23,1170,930,99,1119
